epoch,combined_denoising_loss,loss,psnr_metric,ssim_metric,val_combined_denoising_loss,val_loss,val_psnr_metric,val_ssim_metric,learning_rate
931,0.006383688189089298,9.999999747378752e-05,0.006193723529577255,41.42007064819336,0.9937284588813782,0.006346739828586578,0.006169015541672707,41.45418167114258,0.9938201308250427
932,0.006381355691701174,9.999999747378752e-05,0.006192619912326336,41.42198181152344,0.9937362670898438,0.006424828432500362,0.006247471086680889,41.37481689453125,0.9937291741371155
933,0.006378785707056522,9.999999747378752e-05,0.006189714185893536,41.425376892089844,0.9937400221824646,0.006407884880900383,0.006220747251063585,41.39820861816406,0.9937150478363037
934,0.006377507001161575,9.999999747378752e-05,0.006187566090375185,41.427982330322266,0.9937387108802795,0.00669696182012558,0.00638212263584137,41.20677185058594,0.9928915500640869
935,0.006382238585501909,9.999999747378752e-05,0.006193174980580807,41.42177963256836,0.9937358498573303,0.006426224019378424,0.006240353919565678,41.38774108886719,0.9936954379081726
936,0.0063820481300354,9.999999747378752e-05,0.006193032022565603,41.42234420776367,0.9937372207641602,0.006355877034366131,0.006169405300170183,41.445396423339844,0.9937796592712402
937,0.006380989216268063,9.999999747378752e-05,0.006191127933561802,41.423885345458984,0.993737518787384,0.00633231783285737,0.006133729591965675,41.4961051940918,0.9937585592269897
938,0.006380798760801554,9.999999747378752e-05,0.006190914195030928,41.42466735839844,0.9937357902526855,0.006461523938924074,0.0062253777869045734,41.391544342041016,0.9934654831886292
939,0.006384892389178276,9.999999747378752e-05,0.0061941309832036495,41.420623779296875,0.9937288165092468,0.00643368111923337,0.006208020728081465,41.4154167175293,0.9935368299484253
940,0.006376713048666716,9.999999747378752e-05,0.006187570281326771,41.42797088623047,0.993739664554596,0.006332650315016508,0.006143698003143072,41.48698043823242,0.9937955141067505
941,0.006376643665134907,9.999999747378752e-05,0.006187360733747482,41.42879104614258,0.9937403798103333,0.006344516761600971,0.006146986037492752,41.46299362182617,0.9937515258789062
942,0.006388240959495306,9.999999747378752e-05,0.0061957924626767635,41.418792724609375,0.9937192797660828,0.006341541185975075,0.006149015389382839,41.47230911254883,0.9937705397605896
943,0.006373935844749212,9.999999747378752e-05,0.006184552796185017,41.43190383911133,0.9937437772750854,0.006415851414203644,0.006250961683690548,41.38188171386719,0.9937894940376282
944,0.006374060641974211,9.999999747378752e-05,0.006184525787830353,41.431732177734375,0.9937404990196228,0.006325798574835062,0.0061382935382425785,41.471683502197266,0.9938089847564697
945,0.006375206168740988,9.999999747378752e-05,0.006185352802276611,41.43111038208008,0.9937428832054138,0.006549315992742777,0.006437967531383038,41.130733489990234,0.9938302040100098
946,0.006373028736561537,9.999999747378752e-05,0.00618290388956666,41.434051513671875,0.9937416911125183,0.00634741922840476,0.0061714062467217445,41.44612121582031,0.993826150894165
947,0.006374727003276348,9.999999747378752e-05,0.00618565920740366,41.43100357055664,0.9937397241592407,0.006312713958323002,0.006119182799011469,41.514041900634766,0.9938020706176758
948,0.0063680182211101055,9.999999747378752e-05,0.006179019808769226,41.4384765625,0.9937552809715271,0.0063368636183440685,0.0061345770955085754,41.49777603149414,0.993739128112793
949,0.006368138361722231,9.999999747378752e-05,0.006179600954055786,41.43830108642578,0.9937571883201599,0.006306107621639967,0.006123651284724474,41.504112243652344,0.9938518404960632
950,0.006371928844600916,9.999999747378752e-05,0.0061815460212528706,41.43535614013672,0.9937436580657959,0.0063199372962117195,0.006142449099570513,41.472862243652344,0.9938513040542603
951,0.006365564186125994,9.999999747378752e-05,0.006175816059112549,41.4420051574707,0.993755042552948,0.006318008527159691,0.00614763330668211,41.46345138549805,0.9938797354698181
952,0.006367373745888472,9.999999747378752e-05,0.006177827250212431,41.43943405151367,0.9937518239021301,0.006449277512729168,0.006239688489586115,41.37195587158203,0.9935821890830994
953,0.006365966517478228,9.999999747378752e-05,0.006177118048071861,41.44071578979492,0.9937553405761719,0.00643863994628191,0.006259001791477203,41.36965560913086,0.9937024712562561
954,0.006368614267557859,9.999999747378752e-05,0.006179364398121834,41.43855667114258,0.9937508702278137,0.006358279846608639,0.006184515077620745,41.43937683105469,0.9938222169876099
955,0.006366515997797251,9.999999747378752e-05,0.006177491974085569,41.44091033935547,0.9937543272972107,0.0063273427076637745,0.006123794242739677,41.506507873535156,0.993744432926178
956,0.006369068752974272,9.999999747378752e-05,0.00618010014295578,41.437965393066406,0.9937518239021301,0.006386285647749901,0.006186297629028559,41.42405319213867,0.9936913847923279
957,0.006367242429405451,9.999999747378752e-05,0.006177716422826052,41.44048309326172,0.9937531352043152,0.006432920694351196,0.006216473877429962,41.40090560913086,0.9935738444328308
958,0.0063687521032989025,9.999999747378752e-05,0.006180039141327143,41.43894958496094,0.9937551021575928,0.006403590552508831,0.006200478412210941,41.42302322387695,0.9936569333076477
959,0.006371340248733759,9.999999747378752e-05,0.006182021927088499,41.43644332885742,0.9937508702278137,0.006347814109176397,0.006145081017166376,41.48756408691406,0.9937233924865723
960,0.006365668959915638,9.999999747378752e-05,0.006176297552883625,41.44221496582031,0.9937558174133301,0.006505611352622509,0.006349446251988411,41.27745056152344,0.9937126636505127
961,0.006363851483911276,9.999999747378752e-05,0.006174825597554445,41.44391632080078,0.9937589168548584,0.006383753847330809,0.006178102921694517,41.45460891723633,0.9936704635620117
962,0.006363436579704285,9.999999747378752e-05,0.006174128968268633,41.445167541503906,0.9937585592269897,0.006353981792926788,0.0061805169098079205,41.44622802734375,0.9938276410102844
963,0.006360386498272419,9.999999747378752e-05,0.006171524524688721,41.447723388671875,0.9937630891799927,0.006364065688103437,0.006173823028802872,41.47201156616211,0.9937545657157898
964,0.006363702937960625,9.999999747378752e-05,0.006175026763230562,41.44402313232422,0.9937604069709778,0.006455266382545233,0.006295500788837671,41.334800720214844,0.993762731552124
965,0.006359132006764412,9.999999747378752e-05,0.006170510780066252,41.44931411743164,0.9937617182731628,0.006355515215545893,0.006160703953355551,41.464378356933594,0.993743360042572
966,0.006359013728797436,9.999999747378752e-05,0.006170748732984066,41.4492073059082,0.9937677979469299,0.006329928524792194,0.006148644257336855,41.46581268310547,0.9938263297080994
967,0.006361511070281267,9.999999747378752e-05,0.006173412315547466,41.4467887878418,0.9937630295753479,0.0063369544222950935,0.0061666471883654594,41.45762634277344,0.9938615560531616
968,0.006362691055983305,9.999999747378752e-05,0.006174087058752775,41.44559860229492,0.9937631487846375,0.006317578721791506,0.006140368990600109,41.48090744018555,0.9938576221466064
969,0.0063618747517466545,9.999999747378752e-05,0.006173299625515938,41.44632339477539,0.9937649965286255,0.006321965251117945,0.006157142575830221,41.46647644042969,0.9939000606536865
